f	CE1EL1	CE1EL2	CE2EL1	CE2EL2
553.0	-0.006496365363475357	-0.006774958981818313	-0.0013984950105096435	-0.004821445969857629
554.0	-0.005066873050548177	-0.006729699893405915	-0.003242462018778242	-0.0058339923504218075
555.0	-0.0032889544017805942	-0.006258605822484905	-0.004859609788406114	-0.006477105992132355
556.0	-0.0012879183457327808	-0.005393026388440855	-0.006140952957734691	-0.006711797078019432
557.0	0.0007958096119728783	-0.004189165143641899	-0.007000696142557852	-0.0065248184999467706
558.0	0.0028165381846581576	-0.002724433726033881	-0.007381975046403372	-0.0059294038812250874
559.0	0.0046334931394640564	-0.0010924770866987375	-0.007260613169892596	-0.004964343288464217
560.0	0.006120620717064935	0.0006028107005796378	-0.0066466462325570535	-0.0036914604972472145
561.0	0.007175329184873157	0.0022538978199372335	-0.005583518805997915	-0.0021916556112014877
562.0	0.007725562565487104	0.0037564327382873172	-0.004145015980718963	-0.0005597661501127976
563.0	0.007734719062592702	0.005015836749953681	-0.002430146386008537	0.0011014271381448771
564.0	0.007204078763078656	0.005953254715285812	-0.0005563311542592226	0.0026876710497693098
565.0	0.006172580104174226	0.006510489747035043	0.0013486328607240819	0.0040997800657017035
566.0	0.004713970079712743	0.006653613204138545	0.0031552857672979538	0.005249835738086723
567.0	0.0029315362479009547	0.006375026251817782	0.004741299445491984	0.006066658000803371
568.0	0.0009507965348396092	0.005693848001258996	0.0059997572260013675	0.006500208072369985
569.0	-0.0010893360541266925	0.00465461155610112	0.0068463582468835955	0.006524650769444775
570.0	-0.0030462921462708213	0.003324356414947927	0.00722506124840952	0.006139889014812503
571.0	-0.004783805634912365	0.0017883068301261336	0.007111790187182653	0.005371479722765534
572.0	-0.006181398713558914	0.0001444145252818281	0.006515956922221213	0.004268941997278583
573.0	-0.00714273232492068	-0.0015028849461701612	0.005479705243154416	0.0029025692902943253
574.0	-0.007602243480626131	-0.0030493043844824477	0.004074935505185312	0.0013589505322035332
575.0	-0.007529612416184961	-0.0043973046530841765	0.0023983195679969115	-0.0002645145601223461
576.0	-0.0069317555081656445	-0.005462244416009726	0.0005646514134955001	-0.0018657587495197136
577.0	-0.005852213519893639	-0.00617769232377594	-0.0013010094160616444	-0.00334446180276128
578.0	-0.004367986876827975	-0.0064995684039283776	-0.003071864064406046	-0.004608333298109642
579.0	-0.0025840475714729344	-0.0064088566434629774	-0.004627989200822061	-0.005578870389160218
580.0	-0.0006259185679279621	-0.005912722045375517	-0.005864455354817067	-0.006196231460024824
581.0	0.0013691549720234162	-0.0050439669699242125	-0.006698399365567478	-0.006422923251811462
582.0	0.0032618218975180918	-0.0038588668747638307	-0.0070745744476381645	-0.006246074441776996
583.0	0.004920355173755566	-0.002433527972238344	-0.006969006346505111	-0.005678158025461804
584.0	0.006229816710978277	-0.0008590023583928326	-0.006390513885602743	-0.004756122540789229
585.0	0.0071000195014287075	0.0007645260170525763	-0.005379997994936163	-0.003538992031828387
586.0	0.007471735722292179	0.002334113448252837	-0.004007555111017858	-0.002104090413990443
587.0	0.0073207236991509475	0.0037505815002131784	-0.0023676183262839687	-0.0005421315850503714
588.0	0.006659300228700382	0.0049247815295166125	-0.0005724628482351614	0.0010485131071631848
589.0	0.005535356918345076	0.005783203152080109	0.0012554777858650604	0.002568007930030891
590.0	0.004028897843407651	0.006272573966064435	0.002991959082471614	0.003921316618748331
591.0	0.0022463484683455464	0.0063631628630917685	0.004519367633894128	0.005024144154055178
592.0	0.0003130404054034837	0.006050582267283663	0.005734684408092349	0.005808185117316094
593.0	-0.0016355975314184892	0.0053559803171266025	0.006556430300090389	0.006225351989368387
594.0	-0.003463523060550334	0.0043246162540418924	0.006930125861935432	0.006250721793335631
595.0	-0.005043575049597157	0.0030229146126488525	0.00683189956417301	0.0058840206913031295
596.0	-0.006266316581426289	0.0015341897465408743	0.006270005852512465	0.005149558386991266
597.0	-0.007047611711540513	-4.668427849541754e-05	0.005284156953010555	0.00409462164393127
598.0	-0.007334411556582935	-0.001619317575684132	0.003942721110255193	0.0027864327763817394
599.0	-0.0071083520262980055	-0.0030841772354721097	0.0023379846007670975	0.001307868561047196
600.0	-0.006386919501817374	-0.004348884624040327	0.0005798056434316746	-0.00024778793966100896
601.0	-0.0052221112397254025	-0.005334038900117468	-0.0012119035999170293	-0.0017827304438029642
602.0	-0.003696692298229577	-0.005978199773999222	-0.0029153526372685456	-0.003200776516848137
603.0	-0.0019183181161380248	-0.0062417169554883495	-0.004415148642278601	-0.004413392434483906
604.0	-1.1939880843035564e-05	-0.006109167757165191	-0.005610110636154162	-0.005345218576070013
605.0	0.00188897176158004	-0.005590253187859539	-0.006420092870304679	-0.005938750638577862
606.0	0.0036517684348241907	-0.004719100916487059	-0.006791357434296298	-0.006157886013104153
607.0	0.005153877566551984	-0.003552024474761429	-0.006700136119315127	-0.00599011675718505
608.0	0.006291322402073636	-0.002163885599206456	-0.006154145678800731	-0.005447236148769392
609.0	0.00698591646791579	-0.0006432945286006122	-0.005191960341644581	-0.004564519415986588
610.0	0.007190634877093044	0.0009130441586733479	-0.0038802912148151797	-0.003398435007772174
611.0	0.006892793692854374	0.0024064795166518003	-0.002309364146364268	-0.0020230346948117124
612.0	0.006114822697352888	0.00374266529156609	-0.0005867160849446923	-0.0005252531196189344
613.0	0.00491258551201741	0.004837518099860814	0.0011701637077027123	0.0010005849795556088
614.0	0.0033713722792995176	0.005622506581206835	0.0028418442039811896	0.0024587029529536445
615.0	0.001599852085619667	0.006048938947534112	0.00431506892201383	0.003757882123046852
616.0	-0.00027758628553832326	0.006090980817730761	0.005490426601246407	0.004817166379216823
617.0	-0.002129565630816421	0.005747216453471969	0.006289056885987273	0.005570904854810402
618.0	-0.0038269109509843405	0.005040659300709931	0.006657938857716465	0.005972818705359613
619.0	-0.005251656673425368	0.00401721618488529	0.00657340793148103	0.005998840196475258
620.0	-0.006305242597358017	0.002742707358433469	0.006042668055107452	0.005648550081202662
621.0	-0.0069153293136049385	0.001298635666814767	0.005103203003348424	0.004945127674888875
622.0	-0.007040762002483603	-0.00022302335662849023	0.003820133502968654	0.0039338215442660425
623.0	-0.006674342215296234	-0.0017256775661065168	0.0022817062362978876	0.0026790414394208843
624.0	-0.005843221274679858	-0.0031142477208788285	0.0005932270048493139	0.0012602582042998186
625.0	-0.004606895466842281	-0.004301181604598501	-0.0011301450359660961	-0.00023302747238249615
626.0	-0.003052950586691669	-0.005211972453385509	-0.0027712491685904905	-0.0017069290661960944
627.0	-0.0012908599552216467	-0.005789833986130304	-0.004218885742804353	-0.003069075190462127
628.0	0.0005557251298745482	-0.005999238817914437	-0.0053753486360217815	-0.004234396764200724
629.0	0.002357649762120747	-0.005828099907947585	-0.006163017466270724	-0.00513043791900841
630.0	0.003989286273136605	-0.005288461277309663	-0.0065295649390409586	-0.005701859197319497
631.0	0.005337290278069042	-0.004415659006425403	-0.006451430145752969	-0.005913853280618099
632.0	0.006308471813971627	-0.0032660104641634214	-0.0059353274716679155	-0.005754262545210231
633.0	0.006836235139142988	-0.0019131826881991782	-0.005017694873080094	-0.005234269791642504
634.0	0.006885142357461702	-0.00044347395916975783	-0.00376212549576231	-0.00438762334791541
635.0	0.006453288342804163	0.0010496893400343543	-0.0022549633911385755	-0.0032684497496092207
636.0	0.005572328137409931	0.002471689772635308	-0.0005993681685217985	-0.0019477955783347542
637.0	0.00430516229456134	0.0037327126360040866	0.0010917435826021246	-0.0005091192652743067
638.0	0.002741449034808501	0.004753416913773358	0.0027033972827270624	0.0009569811982433279
639.0	0.0009912631894540937	0.005469925439286183	0.004126374978578187	0.0023584716948476738
640.0	-0.0008226497882502528	0.005837820527429015	0.005264614590897818	0.003607657623874093
641.0	-0.002573479834915452	0.005834895260242833	0.006041692661222749	0.004626669410884897
642.0	-0.004139215094192739	0.005462490151443952	0.006405953257603526	0.005352314861272726
643.0	-0.005411142282316739	0.004745334983779644	0.0063339389856111004	0.005739996097697969
644.0	-0.006301392562169416	0.0037299104782068833	0.005831896406423418	0.005766448405028619
645.0	-0.0067490093264455766	0.0024814380966855353	0.004935259617289658	0.005431132918488776
646.0	-0.006724119051389371	0.0010796927783916716	0.0037061533300468204	0.0047562000073012025
647.0	-0.00622992004251922	-0.00038609268968824563	0.0022290911312634514	0.003785030072399297
648.0	-0.005302357038160811	-0.0018229063005892852	0.0006051666120484224	0.0025794476442351833
649.0	-0.004007511520657172	-0.003139857188234864	-0.0010548635283313538	0.001215787547994293
650.0	-0.002436896887402563	-0.004253923533697187	-0.0026381312949300306	-0.0002199366774499093
651.0	-0.000700993247897681	-0.005095184630118708	-0.004037329359873073	-0.0016374564054575918
652.0	0.0010785215785041587	-0.005611207487160426	-0.0051579818326999375	-0.0029479217111672597
653.0	0.0027772987121151243	-0.005770312882654293	-0.005924821336589491	-0.004069468807420282
654.0	0.004277005162459816	-0.005563517540615869	-0.00628684208091484	-0.004932332369251905
655.0	0.005473564372083294	-0.0050050335358697235	-0.00622068983956031	-0.005483183589133915
656.0	0.0062843766521579955	-0.004131297714633466	-0.005732163708387446	-0.005688424323481039
657.0	0.006654018740666167	-0.0029985970523582345	-0.004855733417424274	-0.005536233962745335
658.0	0.006558029366851663	-0.0016794445461808098	-0.0036521110165754827	-0.005037244477249966
659.0	0.006004522461498448	-0.00025793886066865135	-0.002204047750597209	-0.0042238054795604935
660.0	0.005033522026901985	0.0011755954333679396	-0.0006106469371036341	-0.0031478896630970665
661.0	0.003714071988202628	0.002530345547611058	0.0010194164504178397	-0.0018777740702266943
662.0	0.0021393294526974105	0.0037207617228963933	0.002575305735283293	-0.0004937089871454984
663.0	0.0004199898963563084	0.004671957906404012	0.003951556919454508	0.000917150902125703
664.0	-0.0013234918523527546	0.005324421021581152	0.005055225462501151	0.0022662330427055616
665.0	-0.00296933832607013	0.005637732786536767	0.005812161288358039	0.0034691059321836242
666.0	-0.004402953072179146	0.005593071434333039	0.0061719885050797	0.004450761654558437
667.0	-0.005524897592315569	0.005194338621963502	0.006111455552370912	0.005150291615664957
668.0	-0.0062577864503135456	0.004467844307597858	0.005635933152169805	0.005524664107810857
669.0	-0.006551622588283436	0.00346057386151861	0.0047789638803396066	0.005551369519220283
670.0	-0.006387205168908076	0.002237151352629452	0.0035998997731823672	0.0052297707033952985
671.0	-0.0057773778680172486	0.0008756951488584851	0.0021797941096765023	0.004581077696303853
672.0	-0.004766036937475512	-0.0005371684941130335	0.0006158315693218253	0.0036469524654321036
673.0	-0.0034249749335270095	-0.0019118156692086855	-0.000985320625058035	0.0024868352571405018
674.0	-0.001848786819287276	-0.0031613084778139653	-0.002514785833761634	0.0011741639950373535
675.0	-0.00014819969587075607	-0.004206891772558682	-0.0038688796067101482	-0.00020827291833983927
676.0	0.0015577036453433678	-0.004982955542593229	-0.004956136725161948	-0.0015735564183826508
677.0	0.0031498213521898694	-0.005441150356115124	-0.005703487558535404	-0.0028361002003758316
678.0	0.004517345846146715	-0.005553397814080212	-0.0060611667921836145	-0.003917014430030723
679.0	0.005565473732365882	-0.005313608681993164	-0.006006024895862262	-0.004749033690725208
680.0	0.006221975976591725	-0.004738003729857555	-0.005543022142896763	-0.005280701429078638
681.0	0.00644217315724032	-0.003864021076139722	-0.004704809060457055	-0.005479550685780316
682.0	0.00621197324438157	-0.002747883362490771	-0.0035494274243560464	-0.005334084599654354
683.0	0.005548765574636275	-0.0014609827126058638	-0.0021562934462643103	-0.0048544360085856705
684.0	0.004500114907783742	-8.531580860641474e-05	-0.0006207409852355971	-0.004071668651006907
685.0	0.003140353144109609	0.0012917391264844012	0.0009525004070155443	-0.0030357677596135934
686.0	0.0015653127162871105	0.002582970841115741	0.0024564465554597985	-0.0018124498814036812
687.0	-0.0001144253512427939	0.003706856826533392	0.00378913204982734	-0.0004789954206782484
688.0	-0.0017812931482896097	0.004592708829306788	0.004860521586947321	0.0008806319097714004
689.0	-0.003318962695046668	0.0051851174234338595	0.005598590927537022	0.002181070596716336
690.0	-0.00462046233466126	0.005447416278188334	0.005954166880738633	0.0033409191619621506
691.0	-0.005595616543879418	0.005363949629320282	0.005904201197609139	0.004287830121945859
692.0	-0.006177291861626421	0.004941002855735108	0.005453260553595321	0.004963021387834587
693.0	-0.00632601645288091	0.0042063411064394	0.004633136580538087	0.0053249238739318345
694.0	-0.0060326555793720656	0.0032073892050933943	0.003500607859654228	0.0053517390596866145
695.0	-0.005318961845244448	0.0020081719841983825	0.0021335112019018284	0.0050427492566330135
696.0	-0.004235967929867221	0.0006852123353749043	0.0006253939120737094	0.004418301999132392
697.0	-0.0028603401893520773	-0.0006773503173334086	-0.0009208856767328604	0.0035184733466722766
698.0	-0.001288953483557426	-0.0019931098124552136	-0.0024001717382388073	0.0024004977149613372
699.0	0.0003679290162650887	-0.0031788712511410123	-0.0037121604477029064	0.0011351289512549858
700.0	0.0019943910205714745	-0.004159909995088518	-0.004768199460866269	-0.00019783608143938736
701.0	0.003476970808371173	-0.004874679312366023	-0.00549727656195653	-0.001514588288992348
702.0	0.004712574451780273	-0.005278670176210052	-0.0058507930485378005	-0.002732574420853222
703.0	0.005615642810337582	-0.005347181245221582	-0.00580580110887269	-0.0037756713789135993
704.0	0.006124074179579269	-0.00507682674035157	-0.005366489679509526	-0.004578942526329857
705.0	0.006203492741662531	-0.0044856903301306005	-0.00456382283967822	-0.005092678895880186
706.0	0.0058495695821774345	-0.003612119120920304	-0.0034533605443636544	-0.005285473884302425
707.0	0.0050882397880958035	-0.0025122379644454676	-0.0021114148629311725	-0.005146141341785536
708.0	0.003973806426722923	-0.001256345088594439	-0.0006298075040705619	-0.0046843600350579325
709.0	0.002585069716225474	7.557957019198409e-05	0.0008904113465338023	-0.003930007663465948
710.0	0.001019757139812895	0.0013989664292577326	0.0023458533203437756	-0.002931229891097323
711.0	-0.0006123519353109006	0.002630024607949992	0.003637821575998524	-0.0017513690590252576
712.0	-0.0021971235629215397	0.0036910458717295215	0.004679002062144696	-0.0004649484025966654
713.0	-0.0036240488674844566	0.004515308516798721	0.005399362799355316	0.0008470337201449057
714.0	-0.0047939482670834865	0.0050512718108956	0.005750862710036214	0.002102202525869715
715.0	-0.005625863284891814	0.005265797390710214	0.005710653495546663	0.0032219775568264677
716.0	-0.006062657170731698	0.005146196361897336	0.005282561295861497	0.004136490991560735
717.0	-0.0060749370131112515	0.004700975760673536	0.004496752298603037	0.004788945759451198
718.0	-0.0056630282579446375	0.003959240738892576	0.0034076100766370454	0.0051391416930864214
719.0	-0.004856869236690758	0.0029687940698368983	0.0020899738146707165	0.005165950884628723
720.0	-0.0037138388532115176	0.0017930569366011943	0.000633997498387373	0.004868589920238014
721.0	-0.002314674802931954	0.0005070092524792618	-0.0008610169186938552	0.004266612542178945
722.0	-0.0007577725381011807	-0.0008075907074371498	-0.002293390647237178	0.003398626747547054
723.0	0.0008477325903176269	-0.0020674026722461115	-0.003565981893866325	0.002319820317588507
724.0	0.0023896137649745517	-0.0031927865507638603	-0.004592772378597522	0.0010984532680509349
725.0	0.003760395810270318	-0.004112835707432755	-0.005304680054147757	-0.0001884599374186045
726.0	0.004864844968767778	-0.00476984331241266	-0.005654205332733229	-0.001460005369445438
727.0	0.005626583510985576	-0.005122920512096015	-0.005618598438029139	-0.0026364558310403388
728.0	0.005993369866041395	-0.0051505396448541475	-0.005201336807320508	-0.00364426863290771
729.0	0.005940679369195551	-0.0048518444138122944	-0.0044318168336131645	-0.004420681730768489
730.0	0.0054733403406324955	-0.004246647436258834	-0.00336328578605778	-0.004917621057886051
731.0	0.004625116620195367	-0.0033741189206114696	-0.002069159207543356	-0.0051046758719127516
732.0	0.003456271318834932	-0.002290253087678408	-0.000637978353294044	-0.004970958051273901
733.0	0.0020492873646883875	-0.0010642761081991374	0.0008326460891499227	-0.004525731774132191
734.0	0.0005030485995584903	0.0002257740959353189	0.002242689848337954	-0.0037977774405764243
735.0	-0.0010741081913855082	0.0014980140299766668	0.003496516739648907	-0.0028335331817272817
736.0	-0.002571982240862159	0.002671910823908749	0.004509363742670469	-0.0016941338479706729
737.0	-0.0038862072607127695	0.0036733787829335163	0.005213069830737653	-0.00045153619013668043
738.0	-0.004925521711889363	0.004439453828744927	0.0055606614590452755	0.0008160242527357075
739.0	-0.00561810453843864	0.004922250971443404	0.005529486327743679	0.00202895779673508
740.0	-0.005916536624370127	0.005091956148785758	0.005122686478936293	0.003111316872320319
741.0	-0.005801045349184921	0.004938665586072766	0.00436891515161668	0.0039955503302438146
742.0	-0.005280810387228054	0.004472959310332717	0.003320321369193947	0.004626718246226985
743.0	-0.004393244824949669	0.0037251759128041884	0.0020489438340728925	0.004965904315374332
744.0	-0.0032013072305214843	0.002743437980996449	0.0006417633708862286	0.0049926139614090165
745.0	-0.001789037606551656	0.0015905565982860775	-0.0008052463914566948	0.004706010470608135
746.0	-0.0002556336175631452	0.00034001394372676407	-0.002193663275586531	0.004124914735294916
747.0	0.0012915154705642148	-0.0009287191323545036	-0.0034293096053945767	0.003286571937291978
748.0	0.002744348064426135	-0.0021352322583994563	-0.0044286389936299166	0.00224426583025162
749.0	0.0040016763472478815	-0.0032032706944007837	-0.005124383831839763	0.0010639333428537814
750.0	0.004976232363835057	-0.004065553707974793	-0.00547008182188265	-0.00018000548272257687
751.0	0.0056007235460993465	-0.0046680117813495976	-0.005443177049590627	-0.0014093385614298794
752.0	0.005832477591789901	-0.0049731758689863645	-0.005046488739583313	-0.0025469782135303176
753.0	0.005656356197104077	-0.004962506330028727	-0.004307952259620895	-0.003521794009140434
754.0	0.005085738838602034	-0.004637516867366864	-0.0032786545582347863	-0.004273059092378582
755.0	0.004161513048496552	-0.004019625493472273	-0.002029302015775936	-0.004754232114956583
756.0	0.0029491469538552558	-0.003148745332863296	-0.0006453648062792525	-0.0049358393168156
757.0	0.001534053518900166	-0.0020807078358709924	0.0007787688763111211	-0.004807278354739601
758.0	1.557462543189753e-05	-0.0008836846705019261	0.00214622899680307	-0.004377433581378957
759.0	-0.0014999913958860327	0.0003661624713254931	0.003364251481320588	-0.003674067316615321
760.0	-0.002906829514168729	0.0015895266289006808	0.004350469719852271	-0.0027420285193703073
761.0	-0.004106994426656472	0.002708986777272502	0.00503848315145145	-0.0016403943347358732
762.0	-0.0050172281576200285	0.003653906372203922	0.005382326543624863	-0.00043872662088983766
763.0	-0.005574734380829305	0.004364889364860269	0.005359539240945034	0.0007873194065751163
764.0	-0.00574150909125575	0.004797512651352336	0.0049726295500670025	0.0019607572596247523
765.0	-0.0055069290780696	0.004925100478319734	0.004248838982863916	0.0030081023109318618
766.0	-0.004888422050911116	0.004740367607847395	0.003238226819272229	0.0038639726212107506
767.0	-0.003930176647441217	0.004255830134373541	0.002010209499056956	0.004475169469966399
768.0	-0.0026999874914367143	0.003502961149997987	0.0006487939649601666	0.004803982985000894
769.0	-0.0012844604117777986	0.0025301479983907203	-0.0007531678225805045	0.004830517534204704
770.0	0.0002170831783028411	0.00139958360139428	-0.0021003103377058158	0.004553893562093395
771.0	0.001699573813338628	0.00018329150015601923	-0.003301240262487723	0.0039922534004418015
772.0	0.0030595447368106975	-0.0010414614059474055	-0.004274735572421233	0.00318157379089787
773.0	0.00420235172291537	-0.0021970723219396117	-0.0049552375432428625	0.0021733626994007082
774.0	0.005048758262339548	-0.0032105185990746925	-0.005297264409463941	0.0010313877845294951
775.0	0.00554042802142498	-0.004017970995541003	-0.005278449618971413	-0.00017235575898067398
776.0	0.005643943949967749	-0.004568812773844491	-0.0049010018289973355	-0.0013621830857765015
777.0	0.005353077249084245	-0.004828811631002145	-0.004191491526468215	-0.002463477353438943
778.0	0.004689152301033605	-0.004782245758673512	-0.0031989830771847645	-0.0034073681339899177
779.0	0.0036994869803531625	-0.00443285207461558	-0.001991643359313729	-0.004135037312595208
780.0	0.0024540221772715726	-0.0038035395960372255	-0.0006520612897379646	-0.004601383322113254
781.0	0.0010403804848100953	-0.0029348892738639727	0.0007284004762832672	-0.004777815501757273
782.0	-0.0004422969522509957	-0.0018825384046311023	0.0020558354672270593	-0.0046540055171235065
783.0	-0.0018903020235263494	-0.000713618124618824	0.0032401802109098426	-0.004238488641888662
784.0	-0.003202612337242752	0.0004975279718442134	0.004201323642326033	-0.0035580801202371314
785.0	-0.004287937889299235	0.0016740711036708224	0.004874524756274821	-0.0026561462446595832
786.0	-0.005071070278996826	0.0027415699351729023	0.005214772207185497	-0.001589841523652886
787.0	-0.00549809297508344	0.0036326795994903235	0.005199792369020065	-0.0004264878852400263
788.0	-0.0055400917709100515	0.004291399290391476	0.004831504930367049	0.000760674766653707
789.0	-0.005195110189244117	0.004676590578229378	0.00413583107610059	0.0018970984742091564
790.0	-0.004488217769162763	0.004764545470375722	0.003160871464436405	0.0029116075250109927
791.0	-0.0034696912468262725	0.004550443976417197	0.00197358191252457	0.0037408553474312265
792.0	-0.002211440386267871	0.004048611672361739	0.0006551764385475909	0.00433327897763344
793.0	-0.000801932429833112	0.0032915639816092713	-0.0007044268144282474	0.0046523042952014695
794.0	0.0006600266867268237	0.0023279007627827982	-0.002012737021430521	0.004678602845502568
795.0	0.0020722172989439615	0.0012191874461216275	-0.003180981467147663	0.0044112610618977244
796.0	0.0033361519017397943	3.6022800916723894e-05	-0.00413012789449319	0.0038677912756275934
797.0	0.004363942501053524	-0.0011464555741623613	-0.004796229930924819	0.0030829867328094262
798.0	0.005084410668984701	-0.002253341966054017	-0.005134734126408982	0.002106695347564821
799.0	0.0054480156131515136	-0.0032147066202268923	-0.0051234585877330254	0.0010006545605871508
800.0	0.005430259154331156	-0.003970012769693099	-0.0047640441674820285	-0.00016541178700000837
801.0	0.005033333693779286	-0.004471927681972551	-0.0040817834336541	-0.001318187863009151
802.0	0.004285902501358974	-0.004689287861031179	-0.003123843091401999	-0.002385374632954721
803.0	0.003241032323729438	-0.0046090327093770015	-0.0019560046336660366	-0.0033002233668857784
804.0	0.0019724272580643157	-0.004236986748771778	-0.0006581483541888671	-0.004005709647037583
805.0	0.0005692310637397505	-0.0035974437209544195	0.0006812093310013076	-0.004458086917938716
806.0	-0.0008702356345126092	-0.0027315818869061057	0.0019709517619049943	-0.004629598191111888
807.0	-0.002245363347089207	-0.0016948137949198666	0.003123559606162234	-0.0045101778760841165
808.0	-0.0034602844604997617	-0.0005532410159422123	0.004061048652692605	-0.004108039476858917
809.0	-0.004430555485122057	0.0006205593914387963	0.0047202450487523594	-0.0034491150427056003
810.0	-0.005089025121671539	0.0017521481603351384	0.005057041211133537	-0.0025753843780940183
811.0	-0.005390480452150602	0.0027699436588347675	0.005049345775235652	-0.0015422015704564364
812.0	-0.005314749874300981	0.0036097490908193397	0.004698530378519667	-0.0004147890296539855
813.0	-0.0048680499358773974	0.004218800786030837	0.004029278684420229	0.0007358789622466103
814.0	-0.004082486354588306	0.004559082347259579	0.003087851836108336	0.0018375434409210584
815.0	-0.0030137485996052644	0.004609696546793217	0.00193889208136946	0.0028211975749572646
816.0	-0.0017371634345442813	0.004368147052773781	0.0006609853269416196	0.0036254083139555977
817.0	-0.000342386989374786	0.0038504514751390023	-0.0006587128427141831	0.004200152273530438
818.0	0.0010728907013615111	0.003090081432139325	-0.0019304202650058154	0.004509926397259933
819.0	0.0024097867240264665	0.002135799640490437	-0.0030678352328169936	0.004535940016982548
820.0	0.0035751328948802367	0.0010485337192725841	-0.003993992130064427	0.004277253032380038
821.0	0.004487967492676101	-0.00010251293229877001	-0.0046464684307665136	0.0037507913747458145
822.0	0.005085158866831269	-0.0012442649904279108	-0.00498159086015305	0.0029902415199698227
823.0	0.005325770385415476	-0.0023044136054628708	-0.004977357371440697	0.002043896133349022
824.0	0.005193865014931945	-0.0032159949795526653	-0.004634879529530242	0.0009715885536238006
825.0	0.004699557499833794	-0.003921619262539267	-0.00397825089262683	-0.00015908934948868095
826.0	0.0038782449265239603	-0.0043770827560521575	-0.0030528541515025286	-0.001277046924407011
827.0	0.0027880738080974235	-0.004554136121949345	-0.0019222258282761296	-0.0023121636899134635
828.0	0.0015058248104954151	-0.004442235297503482	-0.0006636950508763098	-0.003199686611865813
829.0	0.0001215062825704923	-0.004049166671208393	0.0006369043124282094	-0.003884280000962509
830.0	-0.0012679627993421056	-0.0034005096364406774	0.0018910866387441673	-0.004323474786354847
831.0	-0.0025655372024941713	-0.002537973367021192	0.0030137336129652413	-0.0044903022107195345
832.0	-0.0036808222941031666	-0.0015167158745002692	0.0039288700006211135	-0.004374948675700157
833.0	-0.0045363702195695774	-0.0004018176075142929	0.004574804279202085	-0.003985330268110767
834.0	-0.00507305693703408	0.0007358650103050986	0.004908286370528388	-0.00334655351583609
835.0	-0.005254166870118296	0.0018242019743339188	0.0049074023320590686	-0.00249929887622324
836.0	-0.005067903070374293	0.002794361983941373	0.0045730123511719	-0.0014972309560604322
837.0	-0.00452815138871257	0.003585164835233316	0.003928637822560783	-0.0004036002727605587
838.0	-0.0036734494721719457	0.004146938758708424	0.003018808888571605	0.0007127483075852596
839.0	-0.0025642368612337598	0.004444639552229928	0.0019059883966098758	0.0017817086100398733
840.0	-0.0012785822969623784	0.004460035696848136	0.0006662846745778577	0.0027363150005293366
841.0	9.330979634382828e-05	0.004192823269463867	-0.000615752688404398	0.0035169367098732665
842.0	0.0014554271657859603	0.0036606025765020516	-0.001852898264501438	0.004075001973515662
843.0	0.0027126680981818894	0.0028977206928006176	-0.002961184336521487	0.004376019450530831
844.0	0.003777480265675817	0.0019530559134292656	-0.003865599007613963	0.004401709024313886
845.0	0.004575956679287616	0.0008868869652676216	-0.004505162258464793	0.004151110408097133
846.0	0.005052964384575841	-0.00023295254152252482	-0.004837036519850013	0.003640602420303084
847.0	0.005175950073952957	-0.0013353891429365979	-0.004839394740407903	0.002902834295930518
848.0	0.004937160012278059	-0.002350619594470466	-0.004512854005883864	0.001984638653833676
849.0	0.004354123009387052	-0.0032145298446157613	-0.003880380682804161	0.0009440594647280322
850.0	0.0034683668091941827	-0.0038727432093872277	-0.002985677133816871	-0.000153316425923363
851.0	0.0023424616833252476	-0.004284042193868156	-0.0018901631985233907	-0.0012384924157493784
852.0	0.0010556015969197293	-0.004422948681469597	-0.0006687608469043384	-0.002243399493578748
853.0	-0.0003019650680294122	-0.004281301027205266	0.0005952287577575821	-0.0031051652056345263
854.0	-0.0016352636502739268	-0.0038687305075450836	0.0018158055610626696	-0.0037700465572327365
855.0	-0.0028512365574156133	-0.003212009524466914	0.002910121009329826	-0.004196780878924522
856.0	-0.003865237203325793	-0.002353315490990158	0.003804100605118566	-0.004359145778145635
857.0	-0.004606921432479755	-0.0013475229056247847	0.004437457111396733	-0.004247569407261449
858.0	-0.005025126457048353	-0.000258697417040534	0.00476775518349965	-0.0038696922324298233
859.0	-0.005091398985321388	0.0008439841772910439	0.004773253451539234	-0.0032498475008308526
860.0	-0.004801929328044709	0.0018906282136164395	0.004454333782562245	-0.002427495521110699
861.0	-0.004177760137556602	0.002815053637707115	0.0038334238913826225	-0.0014547124281565134
862.0	-0.0032632592136271166	0.0035589760053601205	0.002953422059744806	-0.0003928931913631425
863.0	-0.002122967046190902	0.004075681539531373	0.0018747344808211798	0.0006911224464809997
864.0	-0.0008370429929484317	0.00433295969049152	0.0006711297583289731	0.0017292566906587043
865.0	0.0005043686779137976	0.004315110150324985	-0.0005753050126704961	0.002656468361871772
866.0	0.001807456971837379	0.004023899325890589	-0.0017797617687578802	0.0034148271442748872
867.0	0.002981303809140498	0.003478408108036548	-0.0028604809710017524	0.0039571322435088775
868.0	0.0039442265158466435	0.0027137831383420847	-0.0037443006295959065	0.004249849457141696
869.0	0.004629460776746873	0.0017789732030817605	-0.0043716083074362075	0.004275183944576648
870.0	0.004989788735242345	0.0007335964821430674	-0.004700360983538143	0.004032160631676723
871.0	0.005000791490483308	-0.0003558608993669023	-0.00470890176559365	0.003536646742509328
