f	gamma
2893.0	-0.0015829996742524907
2894.0	-0.0014937432736625185
2895.0	-0.0014032883359095588
2896.0	-0.0013117119985908963
2897.0	-0.0012190922919057354
2898.0	-0.0011255080722532263
2899.0	-0.0010310389551787846
2900.0	-0.0009357652477267554
2901.0	-0.0008397678802562175
2902.0	-0.000743128337777886
2903.0	-0.000645928590870596
2904.0	-0.000548251026235074
2905.0	-0.00045017837694507235
2906.0	-0.0003517936524530656
2907.0	-0.0002531800684119201
2908.0	-0.000154420976369247
2909.0	-5.559979339633551e-05
2910.0	4.320006829146419e-05
2911.0	0.00014189527166164837
2912.0	0.0002404026250800226
2913.0	0.0003386391523567724
2914.0	0.00043652216256235453
2915.0	0.0005339693195562616
2916.0	0.0006308987111689593
2917.0	0.0007272289179797048
2918.0	0.0008228790816323137
2919.0	0.0009177689726313831
2920.0	0.001011819057562938
2921.0	0.0011049505656819823
2922.0	0.001197085554812933
2923.0	0.0012881469765060193
2924.0	0.0013780587403966341
2925.0	0.0014667457777136615
2926.0	0.001554134103883081
2927.0	0.0016401508801756857
2928.0	0.0017247244743471145
2929.0	0.0018077845202196375
2930.0	0.001889261976156582
2931.0	0.0019690891823804335
2932.0	0.002047199917087718
2933.0	0.002123529451313383
2934.0	0.0021980146024998958
2935.0	0.0022705937867265446
2936.0	0.002341207069555678
2937.0	0.0024097962154545475
2938.0	0.002476304735751037
2939.0	0.002540677935085216
2940.0	0.0026028629563169077
2941.0	0.0026628088238542084
2942.0	0.002720466485366179
2943.0	0.002775788851846093
2944.0	0.002828730835993108
2945.0	0.002879249388879749
2946.0	0.0029273035348773586
2947.0	0.002972854404809374
2948.0	0.0030158652673070723
2949.0	0.0030563015583416134
2950.0	0.0030941309089095085
2951.0	0.0031293231708486215
2952.0	0.0031618504407647787
2953.0	0.0031916870820499757
2954.0	0.0032188097449745694
2955.0	0.003243197384838328
2956.0	0.003264831278165802
2957.0	0.003283695036934063
2958.0	0.0032997746208220397
2959.0	0.003313058347472259
2960.0	0.003323536900757924
2961.0	0.0033312033370495697
2962.0	0.0033360530894772354
2963.0	0.0033380839701862113
2964.0	0.003337296170585412
2965.0	0.003333692259589812
2966.0	0.003327277179859575
2967.0	0.0033180582420404493
2968.0	0.0033060451170116335
2969.0	0.0032912498261488906
2970.0	0.0032736867296125176
2971.0	0.0032533725126713616
2972.0	0.003230326170075512
2973.0	0.0032045689884925787
2974.0	0.0031761245270230587
2975.0	0.003145018595812973
2976.0	0.0031112792327829476
2977.0	0.003074936678494208
2978.0	0.003036023349174727
2979.0	0.002994573807928485
2980.0	0.002950624734154306
2981.0	0.0029042148912002165
2982.0	0.002855385092282838
2983.0	0.0028041781647005814
2984.0	0.002750638912372985
2985.0	0.0026948140767381473
2986.0	0.002636752296042411
2987.0	0.002576504063058162
2988.0	0.002514121681265557
2989.0	0.00244965921953716
2990.0	0.002383172465363897
2991.0	0.0023147188766627557
2992.0	0.002244357532208499
2993.0	0.0021721490807310837
2994.0	0.0020981556887232473
2995.0	0.0020224409870032876
2996.0	0.0019450700160777619
2997.0	0.0018661091703527013
2998.0	0.001785626141239125
2999.0	0.0017036898592033922
3000.0	0.0016203704348106843
