f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
63	2.0152175093524434e-12	1.0335060577171975e-12	2.4118291921094694e-12	1.1527080487289994e-12	0.0	0.0	0.0	0.0	1.5938348891877252e-12	1.5938348891877252e-12	1.6066498068706346e-12	1.6066498068706346e-12	9.766187726615754e-13	9.766187726615754e-13	9.810721915019947e-13	9.810721915019947e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	2.0797004077368634e-12	1.0665761684075691e-12	2.450112195158826e-12	1.171005001883428e-12	0.0	0.0	0.0	0.0	1.670942875504314e-12	1.670942875504314e-12	1.6843777648693878e-12	1.6843777648693878e-12	1.023866519256764e-12	1.023866519256764e-12	1.0285353896231468e-12	1.0285353896231468e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	2.1451987848359977e-12	1.1001670682426706e-12	2.488395198208183e-12	1.1893019550378566e-12	0.0	0.0	0.0	0.0	1.7504985320486912e-12	1.7504985320486912e-12	1.7645730731096477e-12	1.7645730731096477e-12	1.0726140703235198e-12	1.0726140703235198e-12	1.0775052313814417e-12	1.0775052313814417e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	2.2117126406498472e-12	1.1342787572225025e-12	2.526678201257539e-12	1.2075989081922851e-12	0.0	0.0	0.0	0.0	1.8325401036681674e-12	1.8325401036681674e-12	1.8472742839389395e-12	1.8472742839389395e-12	1.1228848603067114e-12	1.1228848603067114e-12	1.1280052580837102e-12	1.1280052580837102e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	2.2792419751784127e-12	1.1689112353470648e-12	2.564961204306896e-12	1.2258958613467136e-12	0.0	0.0	0.0	0.0	1.917105835210052e-12	1.917105835210052e-12	1.932519949704787e-12	1.932519949704787e-12	1.1747023236512075e-12	1.1747023236512075e-12	1.180059011036783e-12	1.180059011036783e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	2.3477867884216927e-12	1.2040645026163571e-12	2.6032442073562526e-12	1.2441928145011421e-12	0.0	0.0	0.0	0.0	2.004233971521653e-12	2.004233971521653e-12	2.0203486227547115e-12	2.0203486227547115e-12	1.228089894801875e-12	1.228089894801875e-12	1.23369003154749e-12	1.23369003154749e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	2.417347080379689e-12	1.2397385590303801e-12	2.6415272104056093e-12	1.2624897676555709e-12	0.0	0.0	0.0	0.0	2.0939627574502818e-12	2.0939627574502818e-12	2.11079885543624e-12	2.11079885543624e-12	1.283071008203584e-12	1.283071008203584e-12	1.288921860922662e-12	1.288921860922662e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	2.4879228510523997e-12	1.2759334045891327e-12	2.679810213454966e-12	1.2960327279069682e-12	0.0	0.0	0.0	0.0	2.1863304378432447e-12	2.1863304378432447e-12	2.203909200096893e-12	2.203909200096893e-12	1.3396690983012008e-12	1.3396690983012008e-12	1.3457780404691287e-12	1.3457780404691287e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	2.5595141004398256e-12	1.312649039292616e-12	2.7180932165043224e-12	1.3333267308936787e-12	0.0	0.0	0.0	0.0	2.2813752575478524e-12	2.2813752575478524e-12	2.299718209084195e-12	2.299718209084195e-12	1.397907599539595e-12	1.397907599539595e-12	1.404282111493721e-12	1.404282111493721e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	2.6321208285419676e-12	1.3498854631408295e-12	2.7563762195536795e-12	1.3711497268305559e-12	0.0	0.0	0.0	0.0	2.3791354614114155e-12	2.3791354614114155e-12	2.3982644347456708e-12	2.3982644347456708e-12	1.4578099463636347e-12	1.4578099463636347e-12	1.4644576153032695e-12	1.4644576153032695e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	2.705743035358824e-12	1.3876426761337733e-12	2.794659222603036e-12	1.4095017157175987e-12	0.0	0.0	0.0	0.0	2.4796492942812406e-12	2.4796492942812406e-12	2.4995864294288423e-12	2.4995864294288423e-12	1.5193995732181873e-12	1.5193995732181873e-12	1.5263280932046038e-12	1.5263280932046038e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	2.780380720890396e-12	1.4259206782714473e-12	2.843659496570478e-12	1.4483826975548077e-12	0.0	0.0	0.0	0.0	2.5829550010046388e-12	2.5829550010046388e-12	2.6037227454812344e-12	2.6037227454812344e-12	1.582699914548122e-12	1.582699914548122e-12	1.5899170865045549e-12	1.5899170865045549e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	2.8560338851366833e-12	1.4647194695538515e-12	2.9210344536539325e-12	1.4877926723421829e-12	0.0	0.0	0.0	0.0	2.689090826428918e-12	2.689090826428918e-12	2.7107119352503694e-12	2.7107119352503694e-12	1.6477344047983065e-12	1.6477344047983065e-12	1.6552481365099524e-12	1.6552481365099524e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	2.9327025280976856e-12	1.504039049980986e-12	2.9994480007653535e-12	1.527731640079724e-12	0.0	0.0	0.0	0.0	2.798095015401388e-12	2.798095015401388e-12	2.820592551083771e-12	2.820592551083771e-12	1.714526478413609e-12	1.714526478413609e-12	1.7223447845276275e-12	1.7223447845276275e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	3.010386649773404e-12	1.5438794195528508e-12	3.078900137904741e-12	1.5681996007674317e-12	0.0	0.0	0.0	0.0	2.910005812769359e-12	2.910005812769359e-12	2.933403145328964e-12	2.933403145328964e-12	1.7830995698388984e-12	1.7830995698388984e-12	1.7912305718644105e-12	1.7912305718644105e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	3.0890862501638363e-12	1.5842405782694456e-12	3.1593908650720935e-12	1.609196554405305e-12	0.0	0.0	0.0	0.0	3.024861463380138e-12	3.024861463380138e-12	3.049182270333471e-12	3.049182270333471e-12	1.853477113519042e-12	1.853477113519042e-12	1.861929039827131e-12	1.861929039827131e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	3.168801329268985e-12	1.6251225261307711e-12	3.2409201822674126e-12	1.6507225009933446e-12	0.0	0.0	0.0	0.0	3.1427002120810367e-12	3.1427002120810367e-12	3.1679684784448165e-12	3.1679684784448165e-12	1.925682543898909e-12	1.925682543898909e-12	1.9344637297226204e-12	1.9344637297226204e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	3.2495318870888485e-12	1.6665252631368265e-12	3.3234880894906967e-12	1.6927774405315502e-12	0.0	0.0	0.0	0.0	3.2635603037193623e-12	3.2635603037193623e-12	3.289800322010522e-12	3.289800322010522e-12	1.999739295423367e-12	1.999739295423367e-12	2.0088581828577083e-12	2.0088581828577083e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	3.331277923623427e-12	1.7084487892876124e-12	3.407094586741947e-12	1.735361373019922e-12	0.0	0.0	0.0	0.0	3.3874799831424247e-12	3.3874799831424247e-12	3.4147163533781125e-12	3.4147163533781125e-12	2.075670802537284e-12	2.075670802537284e-12	2.085135940539225e-12	2.085135940539225e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	3.414039438872721e-12	1.7508931045831283e-12	3.491739674021163e-12	1.7784742984584597e-12	0.0	0.0	0.0	0.0	3.514497495197533e-12	3.514497495197533e-12	3.5427551248951114e-12	3.5427551248951114e-12	2.1535004996855287e-12	2.1535004996855287e-12	2.163320544074001e-12	2.163320544074001e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	3.4978164328367314e-12	1.793858209023375e-12	3.577423351328346e-12	1.8221162168471643e-12	0.0	0.0	0.0	0.0	3.644651084731999e-12	3.644651084731999e-12	3.673955188909045e-12	3.673955188909045e-12	2.2332518213129707e-12	2.2332518213129707e-12	2.2434355347688688e-12	2.2434355347688688e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	3.5826089055154557e-12	1.837344102608351e-12	3.664145618663493e-12	1.866287128186034e-12	0.0	0.0	0.0	0.0	3.777978996593127e-12	3.777978996593127e-12	3.808355097767431e-12	3.808355097767431e-12	2.3149482018644753e-12	2.3149482018644753e-12	2.3255044539306547e-12	2.3255044539306547e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	3.668416856908895e-12	1.881350785338058e-12	3.7519064760266066e-12	1.9109870324750705e-12	0.0	0.0	0.0	0.0	3.914519475628229e-12	3.914519475628229e-12	3.945993403817797e-12	3.945993403817797e-12	2.3986130757849126e-12	2.3986130757849126e-12	2.4095508428661917e-12	2.4095508428661917e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	3.75524028701705e-12	1.925878257212495e-12	3.840705923417686e-12	1.9562159297142727e-12	0.0	0.0	0.0	0.0	4.0543107666846146e-12	4.0543107666846146e-12	4.086908659407665e-12	4.086908659407665e-12	2.48426987751915e-12	2.48426987751915e-12	2.4955982428823093e-12	2.4955982428823093e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87	3.84307919583992e-12	1.970926518231662e-12	3.930543960836731e-12	2.001973819903641e-12	0.0	0.0	0.0	0.0	4.197391114609591e-12	4.197391114609591e-12	4.231139416884559e-12	4.231139416884559e-12	2.5719420415120566e-12	2.5719420415120566e-12	2.583670195285838e-12	2.583670195285838e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	3.931933583377507e-12	2.0164955683955606e-12	4.021420588283744e-12	2.048260703043176e-12	0.0	0.0	0.0	0.0	4.343798764250472e-12	4.343798764250472e-12	4.378724228596007e-12	4.378724228596007e-12	2.661653002208502e-12	2.661653002208502e-12	2.6737902413836103e-12	2.6737902413836103e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	4.021803449629808e-12	2.0625854077041883e-12	4.113335805758721e-12	2.0950765791328767e-12	0.0	0.0	0.0	0.0	4.493571960454561e-12	4.493571960454561e-12	4.529701646889523e-12	4.529701646889523e-12	2.753426194053351e-12	2.753426194053351e-12	2.765981922482453e-12	2.765981922482453e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	4.1126887945968236e-12	2.109196036157546e-12	4.206289613261663e-12	2.142421448172743e-12	0.0	0.0	0.0	0.0	4.64674894806917e-12	4.64674894806917e-12	4.6841102241126384e-12	4.6841102241126384e-12	2.8472850514914737e-12	2.8472850514914737e-12	2.860268779889198e-12	2.860268779889198e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	4.204589618278555e-12	2.1563274537556343e-12	4.3002820107925715e-12	2.190295310162776e-12	0.0	0.0	0.0	0.0	4.803367971941608e-12	4.803367971941608e-12	4.841988512612873e-12	4.841988512612873e-12	2.943253008967738e-12	2.943253008967738e-12	2.9566743549106755e-12	2.9566743549106755e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	4.297505920675002e-12	2.2039796604984526e-12	4.3953129983514455e-12	2.238698165102975e-12	0.0	0.0	0.0	0.0	4.963467276919185e-12	4.963467276919185e-12	5.003375064737752e-12	5.003375064737752e-12	3.0413535009270128e-12	3.0413535009270128e-12	3.0552221888537166e-12	3.0552221888537166e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	4.391437701786165e-12	2.252152656386002e-12	4.4913825759382874e-12	2.2876300129933406e-12	0.0	0.0	0.0	0.0	5.127085107849211e-12	5.127085107849211e-12	5.168308432834801e-12	5.168308432834801e-12	3.141609961814167e-12	3.141609961814167e-12	3.1559358230251523e-12	3.1559358230251523e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	4.486384961612042e-12	2.3008464414182817e-12	4.588490743553094e-12	2.337090853833872e-12	0.0	0.0	0.0	0.0	5.29425970957899e-12	5.29425970957899e-12	5.336827169251538e-12	5.336827169251538e-12	3.2440458260740663e-12	3.2440458260740663e-12	3.25883879873181e-12	3.25883879873181e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	4.582347700152634e-12	2.3500610155952904e-12	4.686637501195865e-12	2.387080687624569e-12	0.0	0.0	0.0	0.0	5.465029326955837e-12	5.465029326955837e-12	5.508969826335491e-12	5.508969826335491e-12	3.3486845281515804e-12	3.3486845281515804e-12	3.3639546572805225e-12	3.3639546572805225e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	4.679325917407941e-12	2.39979637891703e-12	4.785822848866603e-12	2.437599514365432e-12	0.0	0.0	0.0	0.0	5.639432204827057e-12	5.639432204827057e-12	5.684774956434182e-12	5.684774956434182e-12	3.4555495024915777e-12	3.4555495024915777e-12	3.4713069399781195e-12	3.4713069399781195e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	4.7773196133779644e-12	2.4500525313834997e-12	4.886046786565307e-12	2.4886473340564616e-12	0.0	0.0	0.0	0.0	5.817506588039963e-12	5.817506588039963e-12	5.864281111895134e-12	5.864281111895134e-12	3.564664183538926e-12	3.564664183538926e-12	3.5809191881314312e-12	3.5809191881314312e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	4.876328788062704e-12	2.500829472994701e-12	4.987309314291978e-12	2.540224146697658e-12	0.0	0.0	0.0	0.0	5.999290721441865e-12	5.999290721441865e-12	6.047526845065876e-12	6.047526845065876e-12	3.676052005738496e-12	3.676052005738496e-12	3.69281494304729e-12	3.69281494304729e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	4.976353441462157e-12	2.5521272037506307e-12	5.089610432046613e-12	2.5923299522890193e-12	0.0	0.0	0.0	0.0	6.1848228498800664e-12	6.1848228498800664e-12	6.234550708293922e-12	6.234550708293922e-12	3.789736403535151e-12	3.789736403535151e-12	3.807017746032523e-12	3.807017746032523e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	5.077393573576326e-12	2.6039457236512913e-12	5.192950139829214e-12	2.644964750830547e-12	0.0	0.0	0.0	0.0	6.374141218201879e-12	6.374141218201879e-12	6.425391253926801e-12	6.425391253926801e-12	3.905740811373764e-12	3.905740811373764e-12	3.923551138393961e-12	3.923551138393961e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	5.17944918440521e-12	2.6562850326966823e-12	5.2973284376397805e-12	2.698128542322241e-12	0.0	0.0	0.0	0.0	6.567284071254614e-12	6.567284071254614e-12	6.6200870343120365e-12	6.6200870343120365e-12	4.0240886636992e-12	4.0240886636992e-12	4.042438661438436e-12	4.042438661438436e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102	5.282520273948809e-12	2.7091451308868033e-12	5.4027453254783135e-12	2.751821326764101e-12	0.0	0.0	0.0	0.0	6.764289653885579e-12	6.764289653885579e-12	6.8186766017971515e-12	6.8186766017971515e-12	4.144803394956329e-12	4.144803394956329e-12	4.163703856472779e-12	4.163703856472779e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	5.3866068422071246e-12	2.7625260182216556e-12	5.5092008033448135e-12	2.806043104156128e-12	0.0	0.0	0.0	0.0	6.965196210942087e-12	6.965196210942087e-12	7.021198508729674e-12	7.021198508729674e-12	4.26790843959002e-12	4.26790843959002e-12	4.28737026480382e-12	4.28737026480382e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104	5.491708889180155e-12	2.816427694701237e-12	5.616694871239278e-12	2.86079387449832e-12	0.0	0.0	0.0	0.0	7.17004198727144e-12	7.17004198727144e-12	7.227691307457117e-12	7.227691307457117e-12	4.3934272320451375e-12	4.3934272320451375e-12	4.413461427738385e-12	4.413461427738385e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105	5.5978264148678996e-12	2.8708501603255487e-12	5.725227529161708e-12	2.9160736377906782e-12	0.0	0.0	0.0	0.0	7.37886522772095e-12	7.37886522772095e-12	7.438193550327012e-12	7.438193550327012e-12	4.521383206766553e-12	4.521383206766553e-12	4.542000886583309e-12	4.542000886583309e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	5.7049594192703594e-12	2.925793415094591e-12	5.834798777112104e-12	2.9718823940332028e-12	0.0	0.0	0.0	0.0	7.59170417713793e-12	7.59170417713793e-12	7.652743789686881e-12	7.652743789686881e-12	4.651799798199134e-12	4.651799798199134e-12	4.673012182645422e-12	4.673012182645422e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	5.8131079023875345e-12	2.981257459008363e-12	5.945408615090465e-12	3.028220143225893e-12	0.0	0.0	0.0	0.0	7.808597080369684e-12	7.808597080369684e-12	7.871380577884249e-12	7.871380577884249e-12	4.80708381121273e-12	4.80708381121273e-12	4.80830430911041e-12	4.80830430911041e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	5.922271864219427e-12	3.0372422920668668e-12	6.057057043096795e-12	3.0850868853687505e-12	0.0	0.0	0.0	0.0	8.029582182263527e-12	8.029582182263527e-12	8.09414246726664e-12	8.09414246726664e-12	4.98932282754633e-12	4.98932282754633e-12	4.990589595146192e-12	4.990589595146192e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	6.032451304766033e-12	3.0937479142700993e-12	6.169744061131089e-12	3.1424826204617734e-12	0.0	0.0	0.0	0.0	8.254697727666763e-12	8.254697727666763e-12	8.321068010181573e-12	8.321068010181573e-12	5.1766949654024385e-12	5.1766949654024385e-12	5.1780093059819526e-12	5.1780093059819526e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	6.143646224027354e-12	3.1507743256180626e-12	6.283469669193348e-12	3.200407348504962e-12	0.0	0.0	0.0	0.0	8.483981961426701e-12	8.483981961426701e-12	8.552195758976572e-12	8.552195758976572e-12	5.369295721304919e-12	5.369295721304919e-12	5.370658962387712e-12	5.370658962387712e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	6.255856622003391e-12	3.208321526110756e-12	6.398233867283574e-12	3.258861069498317e-12	0.0	0.0	0.0	0.0	8.717473128390653e-12	8.717473128390653e-12	8.787564265999165e-12	8.787564265999165e-12	5.567221471929925e-12	5.567221471929925e-12	5.568634965509246e-12	5.568634965509246e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112	6.369082498694142e-12	3.2663895157481794e-12	6.514036655401765e-12	3.317843783441838e-12	0.0	0.0	0.0	0.0	8.955209473405928e-12	8.955209473405928e-12	9.027212083596871e-12	9.027212083596871e-12	5.770569474105904e-12	5.770569474105904e-12	5.772034596868093e-12	5.772034596868093e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	6.483323854099611e-12	3.3249782945303345e-12	6.630878033547923e-12	3.377355490335526e-12	0.0	0.0	0.0	0.0	9.224815977383752e-12	9.224815977383752e-12	9.27117776411722e-12	9.27117776411722e-12	5.979437864813597e-12	5.979437864813597e-12	5.9809560183615526e-12	5.9809560183615526e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	6.598580688219794e-12	3.384087862457219e-12	6.748758001722047e-12	3.4373961901793795e-12	0.0	0.0	0.0	0.0	9.555718395916029e-12	9.555718395916029e-12	9.559590842630978e-12	9.559590842630978e-12	6.193925661186035e-12	6.193925661186035e-12	6.195498272262676e-12	6.195498272262676e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	6.714853001054691e-12	3.443718219528833e-12	6.867676559924135e-12	3.4979658829733986e-12	0.0	0.0	0.0	0.0	9.89544430562359e-12	9.89544430562359e-12	9.899454425973165e-12	9.899454425973165e-12	6.414132760508546e-12	6.414132760508546e-12	6.415761281220287e-12	6.415761281220287e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	6.832140792604304e-12	3.503869365745178e-12	6.98763370815419e-12	3.5590645687175845e-12	0.0	0.0	0.0	0.0	1.0244149181542341e-11	1.0244149181542341e-11	1.0248300614244929e-11	1.0248300614244929e-11	6.6401599402187535e-12	6.6401599402187535e-12	6.641845848258965e-12	6.641845848258965e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	6.950444062868632e-12	3.5645413011062527e-12	7.10862944641221e-12	3.6206922474119357e-12	0.0	0.0	0.0	0.0	1.0601989856568765e-11	1.0601989856568765e-11	1.0606286303899145e-11	1.0606286303899145e-11	6.8721088579065716e-12	6.8721088579065716e-12	6.873853656779047e-12	6.873853656779047e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118	7.069762811847676e-12	3.6257340256120584e-12	7.230663774698198e-12	3.682848919056454e-12	0.0	0.0	0.0	0.0	1.0969124521459922e-11	1.0969124521459922e-11	1.0973569749799547e-11	1.0973569749799547e-11	7.110082051314212e-12	7.110082051314212e-12	7.1118872705566385e-12	7.1118872705566385e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119	7.1900970395414354e-12	3.6874475392625945e-12	7.35373669301215e-12	3.745534583651139e-12	0.0	0.0	0.0	0.0	1.1345712724833435e-11	1.1345712724833435e-11	1.1350310565220697e-11	1.1350310565220697e-11	7.35418293833617e-12	7.35418293833617e-12	7.356050133743593e-12	7.356050133743593e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	7.311446745949909e-12	3.74968184205786e-12	7.477848201354067e-12	3.808749241195988e-12	0.0	0.0	0.0	0.0	1.173191537316752e-11	1.173191537316752e-11	1.1736669721848024e-11	1.1736669721848024e-11	7.604515817019248e-12	7.604515817019248e-12	7.606446570867536e-12	7.606446570867536e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	7.433811931073098e-12	3.8124369339978555e-12	7.602998299723952e-12	3.872492891691004e-12	0.0	0.0	0.0	0.0	1.2127894730800958e-11	1.2127894730800958e-11	1.2132809549777793e-11	1.2132809549777793e-11	7.861185865562531e-12	7.861185865562531e-12	7.863181786831848e-12	7.863181786831848e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122	7.557192594911001e-12	3.875712815082582e-12	7.7291869881218e-12	3.936765535136186e-12	0.0	0.0	0.0	0.0	1.253381441993311e-11	1.253381441993311e-11	1.2538893737517123e-11	1.2538893737517123e-11	8.124299142317405e-12	8.124299142317405e-12	8.126361866915671e-12	8.126361866915671e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	7.681588737463625e-12	3.939509485312039e-12	7.856414266547618e-12	4.0015671715315354e-12	0.0	0.0	0.0	0.0	1.2949839420623919e-11	1.2949839420623919e-11	1.2955087331983984e-11	1.2955087331983984e-11	8.393962585787552e-12	8.393962585787552e-12	8.396093776773916e-12	8.396093776773916e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	7.80700035873096e-12	4.003826944686226e-12	7.9846801350014e-12	4.06689780087705e-12	0.0	0.0	0.0	0.0	1.337613607079388e-11	1.337613607079388e-11	1.3381556738507172e-11	1.3381556738507172e-11	8.67028401462893e-12	8.67028401462893e-12	8.672485362437232e-12	8.672485362437232e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	7.933427458713008e-12	4.068665193205143e-12	8.113984593483146e-12	4.13275742317273e-12	0.0	0.0	0.0	0.0	1.3812872066224087e-11	1.3812872066224087e-11	1.3818469720826354e-11	1.3818469720826354e-11	8.953372127649811e-12	8.953372127649811e-12	8.955645350312051e-12	8.955645350312051e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	8.060870037409774e-12	4.13402423086879e-12	8.244327641992859e-12	4.199146038418577e-12	0.0	0.0	0.0	0.0	1.4260216460556201e-11	1.4260216460556201e-11	1.4265995401092033e-11	1.4265995401092033e-11	9.24333650381075e-12	9.24333650381075e-12	9.245683347180556e-12	9.245683347180556e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	8.189328094821256e-12	4.199904057677168e-12	8.375709280530538e-12	4.266063646614589e-12	0.0	0.0	0.0	0.0	1.471833966529246e-11	1.471833966529246e-11	1.4724304259865564e-11	1.4724304259865564e-11	9.540287602224602e-12	9.540287602224602e-12	9.542709840200692e-12	9.542709840200692e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	8.318801630947453e-12	4.2663046736302765e-12	8.508129509096185e-12	4.3335102477607695e-12	0.0	0.0	0.0	0.0	1.518741344979569e-11	1.518741344979569e-11	1.5193568136119154e-11	1.5193568136119154e-11	9.844336762156514e-12	9.844336762156514e-12	9.846836196906171e-12	9.846836196906171e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	8.449290645788363e-12	4.333226078728114e-12	8.641588327689795e-12	4.401485841857113e-12	0.0	0.0	0.0	0.0	1.5667610941289256e-11	1.5667610941289256e-11	1.567396022723584e-11	1.567396022723584e-11	1.0155596203023915e-11	1.0155596203023915e-11	1.0158174665206447e-11	1.0158174665206447e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	8.58079513934399e-12	4.400668272970682e-12	8.776085736311371e-12	4.469990428903625e-12	0.0	0.0	0.0	0.0	1.6159106624857136e-11	1.6159106624857136e-11	1.616565508900952e-11	1.616565508900952e-11	1.0474179024396544e-11	1.0474179024396544e-11	1.0476838373386753e-11	1.0476838373386753e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	8.713315111614332e-12	4.468631256357981e-12	8.911621734960912e-12	4.539024008900302e-12	0.0	0.0	0.0	0.0	1.6662076343443865e-11	1.6662076343443865e-11	1.666882863564494e-11	1.666882863564494e-11	1.0800199205996426e-11	1.0800199205996426e-11	1.0802941330108073e-11	1.0802941330108073e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
132	8.846850562599389e-12	4.53711502889001e-12	9.04819632363842e-12	4.608586581847145e-12	0.0	0.0	0.0	0.0	1.7176697297854564e-11	1.7176697297854564e-11	1.7183658139757687e-11	1.7183658139757687e-11	1.1133771607697879e-11	1.1133771607697879e-11	1.1136598424407157e-11	1.1136598424407157e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
133	8.981401492299164e-12	4.60611959056677e-12	9.185809502343896e-12	4.6786781477441554e-12	0.0	0.0	0.0	0.0	1.770314804675493e-11	1.770314804675493e-11	1.7710322232374215e-11	1.7710322232374215e-11	1.1475011969527524e-11	1.1475011969527524e-11	1.1477925425696519e-11	1.1477925425696519e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134	9.116967900713651e-12	4.675644941388259e-12	9.324461271077336e-12	4.749298706591331e-12	0.0	0.0	0.0	0.0	1.824160850667121e-11	1.824160850667121e-11	1.8249000902931783e-11	1.8249000902931783e-11	1.1824036911664255e-11	1.1824036911664255e-11	1.1827038983764413e-11	1.1827038983764413e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	9.253549787842853e-12	4.7456910813544786e-12	9.464151629838742e-12	4.820448258388672e-12	0.0	0.0	0.0	0.0	1.879225995199026e-11	1.879225995199026e-11	1.8799875499278535e-11	1.8799875499278535e-11	1.218096393443928e-11	1.218096393443928e-11	1.2184056628774878e-11	1.2184056628774878e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
