f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
1237	2.449127495233904e-08	1.8630450867199683e-08	2.4491274958020672e-08	1.8630450874429953e-08	0.0	0.0	0.0	0.0	4.249268493510055e-06	4.249268493510055e-06	4.249268493621503e-06	4.249268493621503e-06	3.513249588287494e-06	3.513249588287494e-06	3.513249588370606e-06	3.513249588370606e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1238	2.4590429781903004e-08	1.8705877695081526e-08	2.459042978760764e-08	1.8705877702341068e-08	0.0	0.0	0.0	0.0	4.2733728707721845e-06	4.2733728707721845e-06	4.273372870884265e-06	4.273372870884265e-06	3.5331788287253344e-06	3.5331788287253344e-06	3.5331788288089183e-06	3.5331788288089183e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1239	2.4689905500568484e-08	1.87815486224907e-08	2.4689905506296194e-08	1.878154862977961e-08	0.0	0.0	0.0	0.0	4.2975943540653e-06	4.2975943540653e-06	4.297594354178016e-06	4.297594354178016e-06	3.5532048911728402e-06	3.5532048911728402e-06	3.5532048912568977e-06	3.5532048912568977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1240	2.4789702886562354e-08	1.885746424142242e-08	2.4789702892313214e-08	1.885746424874079e-08	0.0	0.0	0.0	0.0	4.321933417118468e-06	4.321933417118468e-06	4.321933417231822e-06	4.321933417231822e-06	3.573328167304119e-06	3.573328167304119e-06	3.573328167388653e-06	3.573328167388653e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1241	2.4889822719368756e-08	1.8933625144828303e-08	2.4889822725142844e-08	1.893362515217623e-08	0.0	0.0	0.0	0.0	4.3463905351926285e-06	4.3463905351926285e-06	4.346390535306624e-06	4.346390535306624e-06	3.5935490500598156e-06	3.5935490500598156e-06	3.5935490501448276e-06	3.5935490501448276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1242	2.499026577973009e-08	1.901003192661711e-08	2.4990265785527482e-08	1.901003193399469e-08	0.0	0.0	0.0	0.0	4.370966185084295e-06	4.370966185084295e-06	4.370966185198935e-06	4.370966185198935e-06	3.6138679336501705e-06	3.6138679336501705e-06	3.6138679337356632e-06	3.6138679337356632e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1243	2.5091032849647966e-08	1.9086685181655483e-08	2.5091032855468733e-08	1.9086685189062812e-08	0.0	0.0	0.0	0.0	4.395660845129263e-06	4.395660845129263e-06	4.39566084524455e-06	4.39566084524455e-06	3.6342852135580864e-06	3.6342852135580864e-06	3.634285213644062e-06	3.634285213644062e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1244	2.5192124712384326e-08	1.916358550576881e-08	2.5192124718228546e-08	1.9163585513205982e-08	0.0	0.0	0.0	0.0	4.4204749952063596e-06	4.4204749952063596e-06	4.420474995322298e-06	4.420474995322298e-06	3.6548012865422277e-06	3.6548012865422277e-06	3.6548012866286885e-06	3.6548012866286885e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1245	2.5293542152462358e-08	1.924073349574189e-08	2.5293542158330103e-08	1.9240733503209e-08	0.0	0.0	0.0	0.0	4.445409116741145e-06	4.445409116741145e-06	4.445409116857737e-06	4.445409116857737e-06	3.6754165506400805e-06	3.6754165506400805e-06	3.6754165507270292e-06	3.6754165507270292e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1246	2.539528595566758e-08	1.9318129749319775e-08	2.539528596155893e-08	1.9318129756816923e-08	0.0	0.0	0.0	0.0	4.470463692709672e-06	4.470463692709672e-06	4.470463692826922e-06	4.470463692826922e-06	3.6961314051710625e-06	3.6961314051710625e-06	3.6961314052585013e-06	3.6961314052585013e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1247	2.5497356909048853e-08	1.939577486520854e-08	2.549735691496388e-08	1.9395774872735822e-08	0.0	0.0	0.0	0.0	4.495639207642219e-06	4.495639207642219e-06	4.4956392077601284e-06	4.4956392077601284e-06	3.7169462507396074e-06	3.7169462507396074e-06	3.7169462508275387e-06	3.7169462508275387e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1248	2.5599755800919305e-08	1.947366944307599e-08	2.5599755806858087e-08	1.9473669450633502e-08	0.0	0.0	0.0	0.0	4.520936147627026e-06	4.520936147627026e-06	4.520936147745599e-06	4.520936147745599e-06	3.737861489238256e-06	3.737861489238256e-06	3.737861489326682e-06	3.737861489326682e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249	2.5702483420857488e-08	1.9551814083552533e-08	2.5702483426820103e-08	1.9551814091140373e-08	0.0	0.0	0.0	0.0	4.546355000314075e-06	4.546355000314075e-06	4.546355000433315e-06	4.546355000433315e-06	3.7588775238507807e-06	3.7588775238507807e-06	3.758877523939704e-06	3.758877523939704e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1250	2.580554055970826e-08	1.963020938823185e-08	2.5805540565694784e-08	1.9630209395850113e-08	0.0	0.0	0.0	0.0	4.571896254918823e-06	4.571896254918823e-06	4.571896255038732e-06	4.571896255038732e-06	3.7799947590552693e-06	3.7799947590552693e-06	3.7799947591446922e-06	3.7799947591446922e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1251	2.5908928009583897e-08	1.9708855959671737e-08	2.5908928015594403e-08	1.9708855967320524e-08	0.0	0.0	0.0	0.0	4.5975604022259875e-06	4.5975604022259875e-06	4.597560402346571e-06	4.597560402346571e-06	3.8012136006272617e-06	3.8012136006272617e-06	3.801213600717186e-06	3.801213600717186e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1252	2.6012646563865067e-08	1.978775440139487e-08	2.6012646569899635e-08	1.9787754409074277e-08	0.0	0.0	0.0	0.0	4.623347934593316e-06	4.623347934593316e-06	4.6233479347145755e-06	4.6233479347145755e-06	3.822534455642858e-06	3.822534455642858e-06	3.822534455733286e-06	3.822534455733286e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1253	2.6116697017201807e-08	1.9866905317889518e-08	2.611669702326051e-08	1.9866905325599638e-08	0.0	0.0	0.0	0.0	4.649259345955347e-06	4.649259345955347e-06	4.649259346077286e-06	4.649259346077286e-06	3.8439577324818325e-06	3.8439577324818325e-06	3.843957732572768e-06	3.843957732572768e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1254	2.6221080165514638e-08	1.99463093146104e-08	2.622108017159756e-08	1.994630932235134e-08	0.0	0.0	0.0	0.0	4.675295131827223e-06	4.675295131827223e-06	4.675295131949844e-06	4.675295131949844e-06	3.865483840830791e-06	3.865483840830791e-06	3.865483840922235e-06	3.865483840922235e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1255	2.6325796805995453e-08	2.002596699797938e-08	2.632579681210267e-08	2.0025967005751234e-08	0.0	0.0	0.0	0.0	4.701455789308449e-06	4.701455789308449e-06	4.701455789431757e-06	4.701455789431757e-06	3.887113191686266e-06	3.887113191686266e-06	3.887113191778223e-06	3.887113191778223e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1256	2.643084773710865e-08	2.01058789753863e-08	2.6430847743240234e-08	2.0105878983189168e-08	0.0	0.0	0.0	0.0	4.727741817086719e-06	4.727741817086719e-06	4.727741817210716e-06	4.727741817210716e-06	3.908846197357894e-06	3.908846197357894e-06	3.908846197450364e-06	3.908846197450364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1257	2.6536233758592088e-08	2.018604585518973e-08	2.6536233764748122e-08	2.0186045863023706e-08	0.0	0.0	0.0	0.0	4.754153715441703e-06	4.754153715441703e-06	4.754153715566393e-06	4.754153715566393e-06	3.930683271471535e-06	3.930683271471535e-06	3.930683271564522e-06	3.930683271564522e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1258	2.6641955671458072e-08	2.0266468246717693e-08	2.664195567763863e-08	2.026646825458288e-08	0.0	0.0	0.0	0.0	4.780691986248848e-06	4.780691986248848e-06	4.780691986374235e-06	4.780691986374235e-06	3.9526248289724225e-06	3.9526248289724225e-06	3.952624829065929e-06	3.952624829065929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1259	2.674801427799445e-08	2.0347146760268534e-08	2.6748014284199615e-08	2.0347146768165035e-08	0.0	0.0	0.0	0.0	4.8073571329832145e-06	4.8073571329832145e-06	4.8073571331093004e-06	4.8073571331093004e-06	3.974671286128335e-06	3.974671286128335e-06	3.9746712862223636e-06	3.9746712862223636e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1260	2.6854410381765537e-08	2.0428082007111592e-08	2.685441038799538e-08	2.04280820150395e-08	0.0	0.0	0.0	0.0	4.8341496607232714e-06	4.8341496607232714e-06	4.8341496608500596e-06	4.8341496608500596e-06	3.99682306053273e-06	3.99682306053273e-06	3.996823060627283e-06	3.996823060627283e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1261	2.6961144787613207e-08	2.0509274599488038e-08	2.6961144793867815e-08	2.0509274607447458e-08	0.0	0.0	0.0	0.0	4.861070076154747e-06	4.861070076154747e-06	4.861070076282242e-06	4.861070076282242e-06	4.019080571107929e-06	4.019080571107929e-06	4.019080571203008e-06	4.019080571203008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1262	2.706821830165788e-08	2.059072515061164e-08	2.7068218307937327e-08	2.059072515860267e-08	0.0	0.0	0.0	0.0	4.888118887574451e-06	4.888118887574451e-06	4.888118887702655e-06	4.888118887702655e-06	4.04144423810828e-06	4.04144423810828e-06	4.041444238203887e-06	4.041444238203887e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1263	2.7175631731299493e-08	2.0672434274669486e-08	2.7175631737603857e-08	2.0672434282692224e-08	0.0	0.0	0.0	0.0	4.915296604894103e-06	4.915296604894103e-06	4.915296605023019e-06	4.915296605023019e-06	4.063914483123319e-06	4.063914483123319e-06	4.063914483219459e-06	4.063914483219459e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1264	2.7283385885218603e-08	2.075440258682283e-08	2.7283385891547964e-08	2.0754402594877377e-08	0.0	0.0	0.0	0.0	4.9426037396442e-06	4.9426037396442e-06	4.942603739773832e-06	4.942603739773832e-06	4.086491729080974e-06	4.086491729080974e-06	4.086491729177648e-06	4.086491729177648e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1265	2.7391481573377296e-08	2.0836630703207776e-08	2.7391481579731734e-08	2.0836630711294238e-08	0.0	0.0	0.0	0.0	4.970040804977843e-06	4.970040804977843e-06	4.970040805108195e-06	4.970040805108195e-06	4.10917640025072e-06	4.10917640025072e-06	4.109176400347931e-06	4.109176400347931e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1266	2.7499919607020307e-08	2.0919119240936145e-08	2.74999196133999e-08	2.0919119249054618e-08	0.0	0.0	0.0	0.0	4.997608315674618e-06	4.997608315674618e-06	4.9976083158056935e-06	4.9976083158056935e-06	4.131968922246796e-06	4.131968922246796e-06	4.131968922344545e-06	4.131968922344545e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1267	2.760870079867598e-08	2.100186881809619e-08	2.760870080508081e-08	2.1001868826246778e-08	0.0	0.0	0.0	0.0	5.0253067881444475e-06	5.0253067881444475e-06	5.025306788276249e-06	5.025306788276249e-06	4.154869722031382e-06	4.154869722031382e-06	4.154869722129672e-06	4.154869722129672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1268	2.7717825962157246e-08	2.1084880053753347e-08	2.7717825968587394e-08	2.1084880061936152e-08	0.0	0.0	0.0	0.0	5.05313674043145e-06	5.05313674043145e-06	5.0531367405639815e-06	5.0531367405639815e-06	4.1778792279177945e-06	4.1778792279177945e-06	4.17787922801663e-06	4.17787922801663e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269	2.7827295912562744e-08	2.116815356795109e-08	2.7827295919018287e-08	2.116815357616621e-08	0.0	0.0	0.0	0.0	5.08109869221784e-06	5.08109869221784e-06	5.081098692351105e-06	5.081098692351105e-06	4.200997869573715e-06	4.200997869573715e-06	4.200997869673097e-06	4.200997869673097e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270	2.79371114662777e-08	2.125168998171159e-08	2.7937111472758717e-08	2.1251689989959134e-08	0.0	0.0	0.0	0.0	5.109193164827781e-06	5.109193164827781e-06	5.1091931649617825e-06	5.1091931649617825e-06	4.224226078024364e-06	4.224226078024364e-06	4.224226078124296e-06	4.224226078124296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271	2.8047273440975074e-08	2.1335489917036603e-08	2.8047273447481647e-08	2.1335489925316668e-08	0.0	0.0	0.0	0.0	5.137420681231299e-06	5.137420681231299e-06	5.137420681366042e-06	5.137420681366042e-06	4.24756428565575e-06	4.24756428565575e-06	4.247564285756233e-06	4.247564285756233e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1272	2.81577826556165e-08	2.141955399690817e-08	2.815778266214871e-08	2.141955400522086e-08	0.0	0.0	0.0	0.0	5.16578176604817e-06	5.16578176604817e-06	5.165781766183656e-06	5.165781766183656e-06	4.271012926217869e-06	4.271012926217869e-06	4.271012926318907e-06	4.271012926318907e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273	2.826863993045328e-08	2.1503882845289377e-08	2.8268639937011206e-08	2.1503882853634792e-08	0.0	0.0	0.0	0.0	5.194276945551797e-06	5.194276945551797e-06	5.1942769456880306e-06	5.1942769456880306e-06	4.2945724348279265e-06	4.2945724348279265e-06	4.294572434929522e-06	4.294572434929522e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274	2.8379846087027488e-08	2.1588477087125204e-08	2.8379846093611213e-08	2.158847709550345e-08	0.0	0.0	0.0	0.0	5.222906747673157e-06	5.222906747673157e-06	5.222906747810141e-06	5.222906747810141e-06	4.318243247973587e-06	4.318243247973587e-06	4.318243248075743e-06	4.318243248075743e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275	2.8491401948172872e-08	2.16733373483432e-08	2.849140195478248e-08	2.167333735675438e-08	0.0	0.0	0.0	0.0	5.251671702004671e-06	5.251671702004671e-06	5.251671702142409e-06	5.251671702142409e-06	4.342025803516182e-06	4.342025803516182e-06	4.3420258036189e-06	4.3420258036189e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1276	2.8603308338015976e-08	2.175846425585434e-08	2.8603308344651542e-08	2.1758464264298553e-08	0.0	0.0	0.0	0.0	5.2805723398041574e-06	5.2805723398041574e-06	5.280572339942654e-06	5.280572339942654e-06	4.365920540693973e-06	4.365920540693973e-06	4.365920540797257e-06	4.365920540797257e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1277	2.8715566081977104e-08	2.1843858437553756e-08	2.871556608863871e-08	2.1843858446031114e-08	0.0	0.0	0.0	0.0	5.309609193998742e-06	5.309609193998742e-06	5.309609194138e-06	5.309609194138e-06	4.38992790012539e-06	4.38992790012539e-06	4.389927900229241e-06	4.389927900229241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1278	2.882817600677128e-08	2.1929520522321485e-08	2.882817601345901e-08	2.1929520530832085e-08	0.0	0.0	0.0	0.0	5.338782799188778e-06	5.338782799188778e-06	5.338782799328802e-06	5.338782799328802e-06	4.414048323812265e-06	4.414048323812265e-06	4.4140483239166875e-06	4.4140483239166875e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1279	2.8941138940409398e-08	2.2015451140023305e-08	2.8941138947123335e-08	2.2015451148567257e-08	0.0	0.0	0.0	0.0	5.368093691651807e-06	5.368093691651807e-06	5.3680936917926e-06	5.3680936917926e-06	4.438282255143117e-06	4.438282255143117e-06	4.438282255248113e-06	4.438282255248113e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1280	2.9054455712199086e-08	2.2101650921511442e-08	2.905445571893931e-08	2.2101650930088845e-08	0.0	0.0	0.0	0.0	5.397542409346476e-06	5.397542409346476e-06	5.3975424094880405e-06	5.3975424094880405e-06	4.462630138896381e-06	4.462630138896381e-06	4.462630139001953e-06	4.462630139001953e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1281	2.916812715274584e-08	2.2188120498625388e-08	2.9168127159512435e-08	2.2188120507236348e-08	0.0	0.0	0.0	0.0	5.427129491916512e-06	5.427129491916512e-06	5.427129492058853e-06	5.427129492058853e-06	4.487092421243699e-06	4.487092421243699e-06	4.48709242134985e-06	4.48709242134985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1282	2.9282154093953976e-08	2.227486050419265e-08	2.9282154100747025e-08	2.2274860512837273e-08	0.0	0.0	0.0	0.0	5.45685548069466e-06	5.45685548069466e-06	5.45685548083778e-06	5.45685548083778e-06	4.5116695497531765e-06	4.5116695497531765e-06	4.511669549859908e-06	4.511669549859908e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1283	2.9396537369027698e-08	2.2361871572029557e-08	2.939653737584728e-08	2.236187158070795e-08	0.0	0.0	0.0	0.0	5.48672091870666e-06	5.48672091870666e-06	5.486720918850564e-06	5.486720918850564e-06	4.536361973392665e-06	4.536361973392665e-06	4.536361973499982e-06	4.536361973499982e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1284	2.9511277812471972e-08	2.244915433694193e-08	2.9511277819318172e-08	2.2449154345654195e-08	0.0	0.0	0.0	0.0	5.516726350675181e-06	5.516726350675181e-06	5.516726350819872e-06	5.516726350819872e-06	4.561170142533024e-06	4.561170142533024e-06	4.561170142640928e-06	4.561170142640928e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1285	2.9626376260093736e-08	2.2536709434725987e-08	2.962637626696664e-08	2.253670944347223e-08	0.0	0.0	0.0	0.0	5.546872323023844e-06	5.546872323023844e-06	5.546872323169324e-06	5.546872323169324e-06	4.586094508951438e-06	4.586094508951438e-06	4.5860945090599304e-06	4.5860945090599304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1286	2.9741833549002802e-08	2.2624537502169042e-08	2.974183355590249e-08	2.262453751094937e-08	0.0	0.0	0.0	0.0	5.577159383881167e-06	5.577159383881167e-06	5.577159384027443e-06	5.577159384027443e-06	4.611135525834684e-06	4.611135525834684e-06	4.611135525943768e-06	4.611135525943768e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1287	2.9857650517612883e-08	2.2712639177050285e-08	2.985765052453944e-08	2.2712639185864804e-08	0.0	0.0	0.0	0.0	5.6075880830845665e-06	5.6075880830845665e-06	5.60758808323164e-06	5.60758808323164e-06	4.636293647782436e-06	4.636293647782436e-06	4.636293647892116e-06	4.636293647892116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1288	2.9973828005642655e-08	2.2801015098141587e-08	2.997382801259616e-08	2.2801015106990404e-08	0.0	0.0	0.0	0.0	5.638158972184352e-06	5.638158972184352e-06	5.638158972332227e-06	5.638158972332227e-06	4.6615693308105715e-06	4.6615693308105715e-06	4.661569330920849e-06	4.661569330920849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1289	3.009036685411662e-08	2.288966590520816e-08	3.009036686109716e-08	2.2889665914091385e-08	0.0	0.0	0.0	0.0	5.6688726044476935e-06	5.6688726044476935e-06	5.668872604596374e-06	5.668872604596374e-06	4.686963032354449e-06	4.686963032354449e-06	4.6869630324653285e-06	4.6869630324653285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1290	3.020726790536634e-08	2.29785922390095e-08	3.0207267912374005e-08	2.297859224792723e-08	0.0	0.0	0.0	0.0	5.699729534862678e-06	5.699729534862678e-06	5.699729535012168e-06	5.699729535012168e-06	4.7124752112722645e-06	4.7124752112722645e-06	4.712475211383747e-06	4.712475211383747e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1291	3.032453200303133e-08	2.3067794741300027e-08	3.03245320100662e-08	2.306779475025238e-08	0.0	0.0	0.0	0.0	5.730730320142287e-06	5.730730320142287e-06	5.7307303202925905e-06	5.7307303202925905e-06	4.738106327848334e-06	4.738106327848334e-06	4.738106327960422e-06	4.738106327960422e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1292	3.044215999206005e-08	2.315727405482992e-08	3.04421599991222e-08	2.3157274063817e-08	0.0	0.0	0.0	0.0	5.761875518728424e-06	5.761875518728424e-06	5.761875518879544e-06	5.761875518879544e-06	4.763856843796431e-06	4.763856843796431e-06	4.763856843909129e-06	4.763856843909129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1293	3.0560152718711015e-08	2.3247030823345875e-08	3.056015272580054e-08	2.3247030832367785e-08	0.0	0.0	0.0	0.0	5.7931656907959405e-06	5.7931656907959405e-06	5.793165690947881e-06	5.793165690947881e-06	4.789727222263111e-06	4.789727222263111e-06	4.7897272223764205e-06	4.7897272223764205e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1294	3.067851103055366e-08	2.333706569159182e-08	3.0678511037670645e-08	2.3337065700648674e-08	0.0	0.0	0.0	0.0	5.82460139825664e-06	5.82460139825664e-06	5.824601398409406e-06	5.824601398409406e-06	4.815717927831025e-06	4.815717927831025e-06	4.81571792794495e-06	4.81571792794495e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1295	3.0797235776469524e-08	2.3427379305309794e-08	3.079723578361405e-08	2.34273793144017e-08	0.0	0.0	0.0	0.0	5.856183204763363e-06	5.856183204763363e-06	5.856183204916956e-06	5.856183204916956e-06	4.841829426522289e-06	4.841829426522289e-06	4.8418294266368305e-06	4.8418294266368305e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1296	3.0916327806653165e-08	2.351797231124065e-08	3.091632781382532e-08	2.351797232036771e-08	0.0	0.0	0.0	0.0	5.8879116757139896e-06	5.8879116757139896e-06	5.8879116758684155e-06	5.8879116758684155e-06	4.868062185801804e-06	4.868062185801804e-06	4.868062185916968e-06	4.868062185916968e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1297	3.1035787972613194e-08	2.3608845357124824e-08	3.103578797981306e-08	2.3608845366287153e-08	0.0	0.0	0.0	0.0	5.919787378255507e-06	5.919787378255507e-06	5.919787378410769e-06	5.919787378410769e-06	4.894416674580615e-06	4.894416674580615e-06	4.894416674696401e-06	4.894416674696401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1298	3.1155617127173346e-08	2.3699999091703172e-08	3.1155617134401006e-08	2.3699999100900878e-08	0.0	0.0	0.0	0.0	5.951810881288068e-06	5.951810881288068e-06	5.951810881444169e-06	5.951810881444169e-06	4.920893363219259e-06	4.920893363219259e-06	4.920893363335672e-06	4.920893363335672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1299	3.12758161244733e-08	2.3791434164717597e-08	3.1275816131728846e-08	2.3791434173950786e-08	0.0	0.0	0.0	0.0	5.983982755469013e-06	5.983982755469013e-06	5.983982755625958e-06	5.983982755625958e-06	4.947492723531104e-06	4.947492723531104e-06	4.947492723648146e-06	4.947492723648146e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1300	3.139638581996997e-08	2.3883151226912008e-08	3.1396385827253496e-08	2.3883151236180792e-08	0.0	0.0	0.0	0.0	6.016303573217e-06	6.016303573217e-06	6.016303573374793e-06	6.016303573374793e-06	4.974215228785751e-06	4.974215228785751e-06	4.974215228903425e-06	4.974215228903425e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1301	3.151732707043835e-08	2.3975150930032957e-08	3.151732707774993e-08	2.3975150939337446e-08	0.0	0.0	0.0	0.0	6.0487739087160344e-06	6.0487739087160344e-06	6.0487739088746795e-06	6.0487739088746795e-06	5.001061353712376e-06	5.001061353712376e-06	5.0010613538306845e-06	5.0010613538306845e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1302	3.1638640733972545e-08	2.4067433926830477e-08	3.1638640741312264e-08	2.4067433936170776e-08	0.0	0.0	0.0	0.0	6.081394337919564e-06	6.081394337919564e-06	6.081394338079065e-06	6.081394338079065e-06	5.028031574503107e-06	5.028031574503107e-06	5.028031574622054e-06	5.028031574622054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1303	3.176032766998685e-08	2.4160000871058834e-08	3.17603276773548e-08	2.416000088043506e-08	0.0	0.0	0.0	0.0	6.114165438554572e-06	6.114165438554572e-06	6.114165438714932e-06	6.114165438714932e-06	5.055126368816413e-06	5.055126368816413e-06	5.055126368936001e-06	5.055126368936001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1304	3.188238873921661e-08	2.4252852417477236e-08	3.188238874661288e-08	2.4252852426889496e-08	0.0	0.0	0.0	0.0	6.147087790125632e-06	6.147087790125632e-06	6.147087790286855e-06	6.147087790286855e-06	5.082346215780458e-06	5.082346215780458e-06	5.08234621590069e-06	5.08234621590069e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
